Report_Month,Server_ID,Hostname,IP_Address,CPU_Avg_Pct,CPU_Peak_Pct,Memory_Avg_Pct,Memory_Peak_Pct,Disk_Used_Pct,Network_In_Mbps,Network_Out_Mbps,Uptime_Pct,Alert_Count
2024-10,SRV-E-041,srve041,10.1.101.51,34.70,57.73,67.95,79.70,21.44,21.81,4.59,100.00,0,1.07,2.49,0.25,971,90
2024-11,SRV-E-053,srve053,10.1.113.63,24.37,52.25,19.97,27.71,22.35,15.31,98.80,100.00,0,0.10,0.69,0.18,185,150
2024-10,SRV-W-003,srvw003,10.2.103.13,49.30,62.02,36.73,49.54,81.40,23.73,86.04,100.00,0,1.81,2.49,0.25,1333,167
2024-11,SRV-W-023,srvw023,10.2.103.33,34.08,45.62,44.67,59.97,26.98,13.71,41.65,100.00,0,0.94,4.42,0.86,1660,147
2024-10,SRV-E-079,srve079,10.1.119.89,8.90,17.41,59.61,77.57,46.17,21.49,25.40,100.00,0,1.35,1.04,0.59,1157,89
2024-11,SRV-C-050,srvc050,10.3.110.60,43.85,53.38,24.77,33.43,70.18,43.98,57.36,100.00,0,1.74,1.78,1.94,442,185
2024-11,SRV-E-120,srve120,10.1.100.130,27.46,52.22,11.97,27.04,50.89,46.99,53.81,100.00,0,0.25,2.19,1.64,1881,170
2024-10,SRV-E-068,srve068,10.1.108.78,10.15,31.49,69.98,87.48,56.78,15.52,20.69,100.00,0,1.08,3.90,0.79,2218,225
2024-11,SRV-W-087,srvw087,10.2.107.97,15.69,23.53,57.01,65.40,70.80,38.14,97.44,100.00,0,0.71,0.26,1.53,447,169
2024-10,SRV-W-109,srvw109,10.2.109.119,46.50,61.48,24.88,42.73,33.41,47.67,70.00,100.00,0,0.54,4.52,0.98,1656,132
2024-10,SRV-C-003,srvc003,10.3.103.13,55.35,69.36,68.96,82.85,20.72,31.68,87.07,100.00,0,0.28,0.74,0.29,2305,216
2024-11,SRV-C-034,srvc034,10.3.114.44,46.42,56.08,29.49,39.49,39.87,19.31,88.22,100.00,0,1.85,2.71,1.49,1020,168
2024-12,SRV-W-085,srvw085,10.2.105.95,33.21,41.50,63.39,80.41,58.93,33.27,15.96,100.00,0,1.06,0.02,0.64,996,92
2024-10,SRV-W-020,srvw020,10.2.100.30,12.50,41.42,61.06,72.13,54.33,31.55,3.66,100.00,0,0.44,4.74,1.79,777,141
2024-12,SRV-W-053,srvw053,10.2.113.63,35.19,56.05,22.86,28.24,57.16,44.67,5.30,100.00,0,1.63,2.68,1.78,837,246
2024-11,SRV-E-047,srve047,10.1.107.57,20.97,43.70,33.81,53.80,39.60,25.75,44.39,100.00,0,1.98,1.09,1.90,168,134
2024-11,SRV-C-029,srvc029,10.3.109.39,17.83,45.46,23.48,41.99,75.33,34.38,57.26,100.00,0,0.45,1.65,1.68,1137,95
2024-10,SRV-E-104,srve104,10.1.104.114,38.64,65.14,46.89,66.25,35.44,43.89,67.46,100.00,0,1.73,1.50,1.86,2048,100
2024-12,SRV-W-097,srvw097,10.2.117.107,54.57,73.68,22.41,42.17,62.50,48.15,99.65,100.00,0,1.10,0.46,0.04,464,125
2024-10,SRV-W-066,srvw066,10.2.106.76,7.20,28.29,18.17,24.86,25.32,33.93,21.67,100.00,0,0.17,3.92,1.62,201,182
2024-10,SRV-E-132,srve132,10.1.112.142,8.49,18.60,57.88,65.68,19.41,10.27,25.10,100.00,0,0.45,3.37,1.24,474,192
2024-10,SRV-C-029,srvc029,10.3.109.39,26.35,40.69,35.41,51.98,21.57,32.99,27.79,100.00,0,0.31,4.77,1.69,1145,98
2024-10,SRV-E-140,srve140,10.1.100.150,57.12,69.78,48.93,62.75,48.79,1.53,5.44,100.00,0,0.51,1.75,0.94,987,164
2024-10,SRV-E-112,srve112,10.1.112.122,42.32,64.99,43.54,49.66,25.80,48.62,40.21,100.00,0,1.01,1.54,0.64,288,212
2024-12,SRV-C-083,srvc083,10.3.103.93,37.30,56.88,12.51,22.87,71.36,19.07,83.80,100.00,0,1.96,2.46,0.73,555,186
2024-11,SRV-E-049,srve049,10.1.109.59,20.56,27.09,56.20,64.80,63.48,11.30,7.52,100.00,0,1.12,4.88,0.86,1593,129
2024-10,SRV-E-070,srve070,10.1.110.80,46.55,54.48,13.70,23.91,42.92,2.27,68.36,100.00,0,1.10,4.96,1.55,1761,246
2024-11,SRV-C-099,srvc099,10.3.119.109,26.26,47.48,68.75,86.91,63.99,6.58,99.17,100.00,0,1.11,4.87,1.58,1143,142
2024-11,SRV-E-004,srve004,10.1.104.14,8.28,37.75,62.50,75.82,58.39,32.64,24.21,100.00,0,0.54,3.66,1.18,1580,117
2024-10,SRV-E-024,srve024,10.1.104.34,18.28,48.23,42.66,61.02,33.59,3.84,87.07,100.00,0,0.31,1.35,0.75,1439,172
2024-11,SRV-W-083,srvw083,10.2.103.93,45.84,54.70,35.12,51.31,82.24,22.46,88.70,100.00,0,0.02,0.21,0.27,890,127
2024-11,SRV-W-053,srvw053,10.2.113.63,44.84,57.03,17.37,24.84,31.56,4.47,34.13,100.00,0,1.74,1.18,0.06,1977,142
2024-12,SRV-W-103,srvw103,10.2.103.113,47.79,57.08,16.23,22.70,20.86,42.33,50.62,100.00,0,0.74,4.74,0.62,644,165
2024-11,SRV-E-016,srve016,10.1.116.26,14.36,35.76,35.61,49.29,31.71,25.60,82.00,100.00,0,1.80,0.95,0.37,1488,83
2024-11,SRV-C-081,srvc081,10.3.101.91,36.25,45.76,36.62,55.49,76.06,42.26,53.22,100.00,0,0.02,2.16,1.68,2456,195
2024-11,SRV-E-110,srve110,10.1.110.120,17.57,25.56,33.64,39.11,56.39,16.99,58.49,100.00,0,1.11,4.17,0.47,1752,141
2024-11,SRV-C-081,srvc081,10.3.101.91,14.84,24.49,47.24,58.68,69.32,23.52,63.33,100.00,0,0.45,1.89,0.79,2490,111
2024-11,SRV-E-135,srve135,10.1.115.145,32.54,46.19,11.22,17.42,72.81,26.32,5.47,100.00,0,0.15,1.37,1.97,356,147
2024-11,SRV-W-090,srvw090,10.2.110.100,54.81,65.91,58.81,64.91,18.85,3.49,58.64,100.00,0,1.35,2.11,1.45,1413,198
2024-10,SRV-C-065,srvc065,10.3.105.75,17.61,28.79,24.97,38.92,16.88,18.65,53.02,100.00,0,1.55,3.15,1.36,1638,88
2024-10,SRV-W-118,srvw118,10.2.118.128,34.76,43.56,46.76,63.78,18.98,7.06,27.63,100.00,0,0.86,0.49,1.85,1013,93
2024-12,SRV-W-120,srvw120,10.2.100.130,36.91,59.34,54.75,65.62,83.63,20.18,96.31,100.00,0,0.06,4.11,1.71,2136,213
2024-12,SRV-W-076,srvw076,10.2.116.86,44.02,53.95,23.68,34.52,35.60,11.20,82.23,100.00,0,0.37,4.39,1.67,1194,105
2024-11,SRV-W-059,srvw059,10.2.119.69,59.38,74.09,23.87,39.98,21.28,7.09,77.62,100.00,0,0.81,3.92,1.62,558,158
2024-11,SRV-C-082,srvc082,10.3.102.92,34.75,62.48,64.07,75.44,63.31,21.68,77.17,100.00,0,1.18,2.45,0.71,1479,234
2024-12,SRV-C-022,srvc022,10.3.102.32,28.99,58.16,64.90,74.79,42.47,13.22,12.76,100.00,0,0.66,1.60,1.10,2488,219
2024-12,SRV-W-044,srvw044,10.2.104.54,55.72,83.90,32.84,49.93,17.95,34.03,5.80,100.00,0,1.42,3.15,1.61,741,197
2024-12,SRV-E-042,srve042,10.1.102.52,24.21,45.94,45.14,64.42,69.60,45.72,54.33,100.00,0,0.91,2.37,0.92,799,137
2024-11,SRV-E-018,srve018,10.1.118.28,49.62,75.26,50.16,59.76,31.81,16.97,73.98,100.00,0,0.25,1.70,0.84,1645,170
2024-10,SRV-C-083,srvc083,10.3.103.93,59.49,69.56,57.55,68.19,83.41,42.69,35.34,100.00,0,1.05,4.45,0.03,1289,176
2024-10,SRV-C-073,srvc073,10.3.113.83,13.32,43.13,35.55,47.97,30.91,14.28,11.11,100.00,0,0.99,4.67,1.76,889,164
2024-12,SRV-C-029,srvc029,10.3.109.39,38.78,49.83,26.86,44.92,77.35,21.40,81.30,100.00,0,0.88,4.35,0.48,2033,137
2024-10,SRV-E-130,srve130,10.1.110.140,14.46,42.25,17.70,26.07,45.16,3.35,5.80,100.00,0,0.05,3.07,0.09,2484,111
2024-11,SRV-E-084,srve084,10.1.104.94,24.94,43.23,62.65,77.73,39.48,39.44,63.77,100.00,0,0.45,3.97,1.22,302,245
2024-10,SRV-W-043,srvw043,10.2.103.53,46.34,58.36,41.85,57.60,63.99,27.26,35.53,100.00,0,0.76,3.90,1.97,1020,152
2024-10,SRV-C-022,srvc022,10.3.102.32,32.24,47.51,30.44,42.83,18.74,35.67,62.84,100.00,0,0.65,0.34,0.81,995,225
2024-11,SRV-E-001,srve001,10.1.101.11,49.87,57.91,12.32,32.02,24.47,4.71,82.51,100.00,0,1.99,3.89,0.70,575,202
2024-11,SRV-E-093,srve093,10.1.113.103,40.29,63.41,61.27,69.53,24.00,5.10,61.53,100.00,0,1.03,2.48,1.53,550,192
2024-10,SRV-W-045,srvw045,10.2.105.55,42.80,57.63,34.31,51.51,21.20,46.13,48.62,100.00,0,0.43,3.89,0.48,256,212
2024-11,SRV-W-006,srvw006,10.2.106.16,28.28,36.99,15.08,27.71,35.67,44.69,68.57,100.00,0,0.48,2.96,0.37,595,108
2024-11,SRV-W-053,srvw053,10.2.113.63,47.39,71.34,16.53,30.54,40.28,32.33,30.61,100.00,0,1.94,0.12,0.15,2364,174
2024-11,SRV-W-062,srvw062,10.2.102.72,50.15,72.65,16.78,29.45,19.87,30.35,78.48,100.00,0,0.04,2.16,1.57,2401,181
2024-11,SRV-W-082,srvw082,10.2.102.92,37.64,64.89,29.87,35.69,50.34,38.63,43.40,100.00,0,0.93,1.98,0.11,362,250
2024-10,SRV-C-033,srvc033,10.3.113.43,16.16,33.70,53.28,69.53,26.66,24.68,7.31,100.00,0,0.48,1.74,1.70,1490,184
2024-11,SRV-C-073,srvc073,10.3.113.83,9.06,26.26,13.01,31.21,55.61,26.89,60.48,100.00,0,0.74,3.15,1.97,617,115
2024-12,SRV-W-075,srvw075,10.2.115.85,53.10,80.75,65.30,70.85,50.21,49.19,83.59,100.00,0,0.51,1.03,0.70,1720,233
2024-12,SRV-E-124,srve124,10.1.104.134,25.13,38.55,49.53,55.83,37.97,5.60,26.82,100.00,0,0.56,4.58,1.31,508,89
2024-11,SRV-E-148,srve148,10.1.108.158,48.78,75.55,60.70,68.42,66.12,45.72,64.09,100.00,0,1.34,0.47,1.15,731,156
2024-11,SRV-C-055,srvc055,10.3.115.65,23.99,35.43,53.53,65.27,21.74,25.54,59.06,100.00,0,1.75,4.38,0.13,223,142
2024-11,SRV-W-004,srvw004,10.2.104.14,29.55,59.36,42.72,60.15,55.96,49.27,80.75,100.00,0,0.22,0.75,0.29,1267,208
2024-11,SRV-E-070,srve070,10.1.110.80,6.23,34.44,68.80,84.82,47.99,21.51,40.26,100.00,0,0.67,3.08,1.50,760,124
2024-11,SRV-E-078,srve078,10.1.118.88,51.63,77.96,69.86,77.81,21.91,20.48,67.05,100.00,0,1.37,2.68,1.79,1434,107
2024-12,SRV-C-056,srvc056,10.3.116.66,33.59,39.27,55.16,64.30,43.44,9.14,61.91,100.00,0,0.27,3.13,0.92,533,229
2024-10,SRV-W-010,srvw010,10.2.110.20,45.77,51.25,32.50,46.74,69.19,16.36,6.76,100.00,0,1.08,3.19,0.01,478,169
2024-12,SRV-E-066,srve066,10.1.106.76,52.40,69.34,46.93,58.29,79.10,26.67,79.20,100.00,0,1.36,4.32,0.57,1321,96
2024-10,SRV-C-051,srvc051,10.3.111.61,55.96,63.72,16.04,30.70,57.69,1.27,26.64,100.00,0,1.52,3.37,0.65,2105,180
2024-10,SRV-W-063,srvw063,10.2.103.73,23.44,38.56,34.67,47.20,80.89,3.29,73.59,100.00,0,0.42,3.35,1.29,196,164
2024-11,SRV-C-007,srvc007,10.3.107.17,51.72,64.76,66.91,76.31,25.99,4.80,47.93,100.00,0,1.60,2.37,1.95,1793,84
2024-12,SRV-W-114,srvw114,10.2.114.124,20.77,48.58,16.32,27.99,76.44,11.63,73.23,100.00,0,1.33,4.58,1.88,2281,207
2024-11,SRV-E-106,srve106,10.1.106.116,7.13,32.22,42.58,61.41,71.70,19.59,37.67,100.00,0,1.15,1.11,1.13,973,93
2024-10,SRV-W-087,srvw087,10.2.107.97,58.44,85.78,23.91,34.47,40.45,47.02,91.05,100.00,0,0.95,2.46,0.75,1519,96
2024-11,SRV-W-017,srvw017,10.2.117.27,6.91,34.67,35.65,41.85,71.02,12.38,68.06,100.00,0,1.90,1.90,0.11,582,205
2024-11,SRV-E-025,srve025,10.1.105.35,37.50,58.41,14.36,21.71,39.16,20.80,15.99,100.00,0,0.23,0.02,0.98,575,154
2024-10,SRV-E-088,srve088,10.1.108.98,55.83,66.23,21.41,31.90,76.27,24.09,91.63,100.00,0,0.91,1.70,1.35,2129,156
2024-11,SRV-C-088,srvc088,10.3.108.98,56.88,71.44,18.45,31.10,34.82,34.17,17.26,100.00,0,0.72,1.29,1.07,1246,128
2024-10,SRV-C-028,srvc028,10.3.108.38,12.94,29.65,44.27,56.14,78.13,4.76,76.74,100.00,0,0.81,4.96,0.91,1275,115
2024-11,SRV-E-054,srve054,10.1.114.64,43.88,64.05,49.00,57.54,77.22,41.97,74.32,100.00,0,1.91,2.45,1.78,1982,134
2024-10,SRV-C-010,srvc010,10.3.110.20,20.40,40.26,49.71,67.92,66.82,37.09,6.74,100.00,0,1.09,1.87,0.37,381,225
2024-11,SRV-E-007,srve007,10.1.107.17,56.33,71.77,12.39,25.20,29.84,21.59,94.60,100.00,0,1.22,4.09,1.73,187,112
2024-12,SRV-C-056,srvc056,10.3.116.66,12.14,42.11,69.82,77.98,42.49,42.74,43.36,100.00,0,1.22,1.88,0.11,701,159
2024-10,SRV-E-003,srve003,10.1.103.13,54.50,71.06,10.24,20.95,61.86,4.29,98.25,100.00,0,0.66,4.12,0.21,2219,234
2024-11,SRV-E-097,srve097,10.1.117.107,33.64,52.15,51.23,58.23,38.14,37.65,34.19,100.00,0,1.88,0.47,1.93,1846,135
2024-12,SRV-W-106,srvw106,10.2.106.116,34.82,39.93,47.02,52.54,26.15,30.63,57.86,100.00,0,1.44,0.07,0.79,1625,88
2024-11,SRV-W-037,srvw037,10.2.117.47,51.92,76.81,49.61,60.11,67.90,27.57,67.74,100.00,0,0.11,3.26,0.31,2171,131
2024-10,SRV-W-088,srvw088,10.2.108.98,36.25,65.12,50.51,62.25,30.46,38.63,9.26,100.00,0,0.98,2.30,0.20,246,116
2024-12,SRV-E-120,srve120,10.1.100.130,17.55,25.08,27.03,35.11,33.32,23.03,59.29,100.00,0,0.38,4.15,0.02,953,167
2024-10,SRV-E-062,srve062,10.1.102.72,24.39,42.36,39.33,55.24,49.10,18.51,38.10,100.00,0,0.95,3.53,0.19,1627,215
2024-11,SRV-E-010,srve010,10.1.110.20,59.16,79.37,30.08,35.17,18.24,41.59,12.77,100.00,0,0.32,2.45,0.18,371,85
2024-11,SRV-W-079,srvw079,10.2.119.89,43.21,69.02,16.47,32.12,38.52,21.51,87.40,100.00,0,1.48,2.10,0.25,2251,217
2024-12,SRV-E-067,srve067,10.1.107.77,41.83,64.88,13.49,26.58,63.07,34.49,78.08,100.00,0,0.68,1.40,1.79,1657,150
2024-10,SRV-W-074,srvw074,10.2.114.84,34.23,53.75,24.23,38.04,55.99,47.71,39.61,100.00,0,0.98,4.81,0.90,1528,114
2024-11,SRV-C-002,srvc002,10.3.102.12,54.71,63.59,42.05,60.16,76.02,37.79,64.15,100.00,0,1.35,3.00,1.18,981,95
2024-10,SRV-W-023,srvw023,10.2.103.33,45.59,61.69,48.87,54.64,51.04,10.01,10.53,100.00,0,1.34,3.01,1.07,1446,111
2024-10,SRV-W-109,srvw109,10.2.109.119,49.61,75.78,46.43,56.37,61.11,16.06,25.89,100.00,0,0.63,0.83,1.09,788,250
2024-11,SRV-W-099,srvw099,10.2.119.109,11.21,18.37,31.30,36.60,68.31,9.53,7.21,100.00,0,0.99,3.77,1.91,1349,173
2024-10,SRV-W-090,srvw090,10.2.110.100,54.72,76.88,40.81,51.21,44.23,31.13,43.64,100.00,0,1.42,2.43,1.19,534,147
2024-11,SRV-W-116,srvw116,10.2.116.126,47.24,56.31,55.85,63.76,50.53,39.51,20.40,100.00,0,0.25,1.19,0.16,2197,133
2024-10,SRV-C-039,srvc039,10.3.119.49,51.53,75.29,55.04,64.80,84.42,49.96,50.84,100.00,0,1.89,4.08,0.65,1941,234
2024-11,SRV-W-003,srvw003,10.2.103.13,28.71,47.27,53.53,61.95,69.92,35.37,2.00,100.00,0,1.99,1.94,0.99,912,176
2024-10,SRV-E-095,srve095,10.1.115.105,7.03,17.33,40.29,45.79,35.50,38.38,58.02,100.00,0,0.71,4.92,1.25,1691,129
2024-11,SRV-C-100,srvc100,10.3.100.110,18.37,25.64,58.52,75.17,40.87,5.57,9.56,100.00,0,1.27,3.67,0.11,1282,191
2024-10,SRV-C-043,srvc043,10.3.103.53,44.11,65.98,16.03,34.49,83.01,16.30,51.00,100.00,0,1.54,1.75,1.74,171,183
2024-11,SRV-W-002,srvw002,10.2.102.12,7.04,26.38,12.69,22.28,21.39,18.57,57.93,100.00,0,0.33,4.97,1.68,1299,197
2024-12,SRV-E-141,srve141,10.1.101.151,40.95,64.55,39.24,47.98,68.97,39.76,41.99,100.00,0,1.40,0.60,0.42,2344,130
2024-11,SRV-E-123,srve123,10.1.103.133,8.64,16.28,38.41,44.36,73.00,12.03,36.72,100.00,0,1.06,2.40,1.92,319,120
2024-11,SRV-E-136,srve136,10.1.116.146,9.07,34.59,46.01,59.37,60.07,42.18,68.59,100.00,0,1.95,2.99,0.43,1750,203
2024-11,SRV-W-064,srvw064,10.2.104.74,16.16,44.36,39.53,52.80,40.44,22.24,14.52,100.00,0,0.65,3.22,1.98,820,102
2024-11,SRV-W-058,srvw058,10.2.118.68,43.82,53.27,43.88,59.86,80.78,45.36,25.95,100.00,0,0.89,2.65,1.42,1107,95
2024-10,SRV-C-093,srvc093,10.3.113.103,11.29,26.01,53.16,61.16,49.38,31.66,92.43,100.00,0,1.01,1.49,1.59,1061,193
2024-10,SRV-W-056,srvw056,10.2.116.66,45.07,70.87,37.25,56.76,64.38,15.05,24.85,100.00,0,0.60,3.69,1.05,1817,190
2024-11,SRV-E-001,srve001,10.1.101.11,55.95,73.33,35.34,48.20,48.49,39.98,98.32,100.00,0,0.19,0.77,0.28,665,137
2024-11,SRV-C-085,srvc085,10.3.105.95,37.74,47.58,68.50,85.36,19.56,36.61,67.24,100.00,0,0.73,3.03,0.88,1895,127
2024-12,SRV-W-018,srvw018,10.2.118.28,57.59,80.09,11.91,19.80,38.42,9.71,84.01,100.00,0,0.50,2.41,1.71,1602,97
2024-12,SRV-W-090,srvw090,10.2.110.100,43.80,52.72,34.21,48.45,47.47,22.24,5.92,100.00,0,1.79,2.41,0.42,161,130
2024-10,SRV-E-010,srve010,10.1.110.20,15.49,31.92,14.36,28.36,73.05,21.26,93.71,100.00,0,1.92,3.29,0.54,1324,221
2024-11,SRV-E-045,srve045,10.1.105.55,33.16,56.46,35.05,46.15,82.00,33.37,66.77,100.00,0,0.58,0.63,0.20,1504,231
2024-12,SRV-E-021,srve021,10.1.101.31,56.23,82.13,22.75,34.48,32.11,49.90,58.05,100.00,0,1.47,3.63,0.55,1445,149
2024-10,SRV-E-028,srve028,10.1.108.38,33.58,39.45,68.19,77.74,83.55,10.62,11.58,100.00,0,1.07,2.33,1.35,989,125
2024-11,SRV-E-032,srve032,10.1.112.42,55.74,84.12,58.85,66.06,78.89,44.10,8.07,100.00,0,1.96,4.84,1.92,1461,132
2024-11,SRV-E-114,srve114,10.1.114.124,16.28,29.06,36.25,48.45,59.71,34.80,62.44,100.00,0,0.82,0.88,0.37,1331,131
2024-12,SRV-C-063,srvc063,10.3.103.73,33.42,62.02,39.40,47.02,46.84,29.08,73.14,100.00,0,1.95,4.42,1.96,1433,142
2024-10,SRV-W-090,srvw090,10.2.110.100,58.96,71.37,55.09,62.00,69.86,42.53,5.48,100.00,0,0.44,3.96,1.12,230,81
2024-11,SRV-W-116,srvw116,10.2.116.126,50.02,71.74,23.38,36.59,63.58,13.49,94.54,100.00,0,1.57,1.43,1.55,462,223
2024-11,SRV-E-068,srve068,10.1.108.78,58.76,81.34,24.98,39.50,59.01,4.43,46.17,100.00,0,0.87,4.18,1.41,1652,242
2024-11,SRV-W-052,srvw052,10.2.112.62,20.14,30.84,32.92,41.19,43.77,49.09,32.95,100.00,0,0.80,3.02,1.62,1354,109
2024-12,SRV-C-077,srvc077,10.3.117.87,53.82,69.67,62.94,72.41,50.99,41.99,3.43,100.00,0,1.42,1.01,0.19,1969,231
2024-11,SRV-C-072,srvc072,10.3.112.82,28.58,45.56,38.13,50.33,73.73,31.09,15.54,100.00,0,0.48,2.13,0.21,546,115
2024-11,SRV-E-134,srve134,10.1.114.144,28.08,41.47,36.10,51.69,16.65,16.65,78.51,100.00,0,1.53,2.44,0.68,185,239
2024-11,SRV-E-101,srve101,10.1.101.111,36.30,52.42,17.38,26.06,41.12,11.46,30.00,100.00,0,1.37,0.30,1.40,665,190
2024-12,SRV-W-099,srvw099,10.2.119.109,56.78,78.41,45.71,55.98,72.84,25.08,69.27,100.00,0,1.07,1.19,1.75,2227,160
2024-11,SRV-C-008,srvc008,10.3.108.18,13.48,37.62,55.33,60.66,54.08,26.05,99.36,100.00,0,1.33,1.87,0.49,1407,169
2024-11,SRV-E-067,srve067,10.1.107.77,22.67,34.64,20.65,34.15,67.72,8.06,2.74,100.00,0,0.43,1.65,1.63,1844,191
2024-12,SRV-C-083,srvc083,10.3.103.93,32.11,47.60,10.02,27.15,76.14,21.23,98.41,100.00,0,1.70,1.91,0.22,966,208
2024-10,SRV-W-101,srvw101,10.2.101.111,43.18,61.09,52.13,61.57,26.58,13.35,1.22,100.00,0,1.24,4.58,1.57,2125,175
2024-11,SRV-C-075,srvc075,10.3.115.85,40.63,62.30,48.55,67.52,31.58,27.17,19.92,100.00,0,0.13,1.03,1.60,131,204
2024-10,SRV-C-044,srvc044,10.3.104.54,17.54,25.46,35.22,52.53,72.48,23.11,33.59,100.00,0,0.97,2.91,0.36,1517,170
2024-10,SRV-C-022,srvc022,10.3.102.32,15.35,41.25,45.80,63.54,70.15,28.80,38.32,100.00,0,0.84,4.18,0.61,1041,177
2024-11,SRV-W-085,srvw085,10.2.105.95,57.72,74.40,23.41,28.57,49.08,9.43,74.34,100.00,0,1.34,4.14,0.45,1066,204
2024-10,SRV-W-044,srvw044,10.2.104.54,56.32,83.37,46.78,61.79,58.69,10.27,77.79,100.00,0,1.33,1.90,1.85,2490,152
2024-10,SRV-W-025,srvw025,10.2.105.35,14.60,37.65,22.88,40.29,68.89,42.62,98.22,100.00,0,0.08,1.95,0.16,1487,83
2024-10,SRV-W-119,srvw119,10.2.119.129,56.92,72.47,13.03,18.03,17.71,43.91,38.11,100.00,0,0.34,4.69,1.52,1665,107
2024-11,SRV-E-094,srve094,10.1.114.104,13.40,28.37,10.07,26.76,27.86,26.95,53.80,100.00,0,0.96,0.53,0.23,1952,150
2024-11,SRV-W-098,srvw098,10.2.118.108,24.87,48.41,49.42,63.66,36.57,38.26,85.60,100.00,0,1.13,0.51,0.51,697,209
2024-10,SRV-W-005,srvw005,10.2.105.15,46.72,55.00,51.11,65.43,71.84,18.38,9.75,100.00,0,0.77,4.40,1.97,353,125
2024-11,SRV-E-099,srve099,10.1.119.109,32.00,37.22,46.21,65.68,39.74,11.67,19.31,100.00,0,0.45,0.68,1.25,864,92
2024-11,SRV-W-120,srvw120,10.2.100.130,11.24,29.14,59.86,72.28,57.92,10.99,45.46,100.00,0,1.56,1.24,0.65,2197,97
2024-11,SRV-W-057,srvw057,10.2.117.67,17.28,32.68,27.48,44.28,76.68,34.58,84.48,100.00,0,1.03,3.35,1.36,1808,230
2024-10,SRV-E-112,srve112,10.1.112.122,14.62,38.14,12.95,20.32,36.44,40.05,64.45,100.00,0,1.74,2.93,0.98,190,196
2024-11,SRV-W-078,srvw078,10.2.118.88,22.38,44.98,35.99,44.95,30.08,7.13,98.70,100.00,0,1.60,2.49,1.56,2013,130
2024-11,SRV-W-072,srvw072,10.2.112.82,8.09,19.09,56.28,65.11,32.48,44.53,75.99,100.00,0,0.33,3.02,0.39,183,159
2024-12,SRV-C-039,srvc039,10.3.119.49,52.90,58.81,34.09,41.30,44.66,8.31,54.80,100.00,0,1.76,0.47,0.22,1875,137
2024-10,SRV-E-035,srve035,10.1.115.45,46.69,67.04,20.53,37.24,56.81,34.96,91.18,100.00,0,0.67,0.95,0.34,1366,95
2024-10,SRV-W-097,srvw097,10.2.117.107,56.81,81.94,63.39,80.77,35.88,6.58,37.87,100.00,0,0.51,2.48,1.84,296,211
2024-10,SRV-W-066,srvw066,10.2.106.76,59.54,66.88,64.07,80.00,58.71,28.27,9.17,100.00,0,0.29,2.85,0.23,745,229
2024-11,SRV-W-061,srvw061,10.2.101.71,25.72,40.46,32.94,48.96,46.01,24.68,80.36,100.00,0,0.24,1.24,0.55,1686,178
2024-10,SRV-E-011,srve011,10.1.111.21,48.43,75.19,15.56,22.46,41.89,28.31,27.15,100.00,0,0.12,2.03,1.22,1072,161
2024-12,SRV-W-040,srvw040,10.2.100.50,9.37,15.92,11.24,25.67,82.59,29.90,1.82,100.00,0,1.29,2.30,0.90,1256,223
2024-12,SRV-E-004,srve004,10.1.104.14,29.27,58.72,51.50,67.53,79.47,2.76,43.53,100.00,0,0.46,3.63,1.48,2265,161
2024-10,SRV-E-054,srve054,10.1.114.64,23.82,40.69,22.38,31.78,80.84,29.65,8.83,100.00,0,0.59,1.42,0.68,423,144
2024-11,SRV-W-110,srvw110,10.2.110.120,58.34,70.24,51.12,59.75,22.73,29.52,71.71,100.00,0,0.35,4.51,1.14,1817,105
2024-12,SRV-W-085,srvw085,10.2.105.95,54.05,60.45,65.18,74.79,82.23,18.41,32.96,100.00,0,0.95,2.38,1.80,2332,214
2024-12,SRV-W-119,srvw119,10.2.119.129,58.82,80.38,57.62,62.71,29.29,6.75,78.39,100.00,0,0.63,4.32,1.47,1636,186
2024-12,SRV-E-141,srve141,10.1.101.151,7.24,29.09,19.07,28.66,35.46,19.63,37.31,100.00,0,1.91,0.43,1.90,1463,112
2024-12,SRV-E-047,srve047,10.1.107.57,17.01,25.17,54.09,68.44,32.12,7.51,50.85,100.00,0,1.40,0.13,1.33,823,184
2024-11,SRV-W-012,srvw012,10.2.112.22,13.48,25.00,36.52,53.04,30.80,8.68,18.63,100.00,0,1.32,3.12,0.04,1363,94
2024-10,SRV-C-022,srvc022,10.3.102.32,7.71,13.31,53.24,66.00,70.62,20.04,65.77,100.00,0,0.22,0.73,0.54,992,188
2024-10,SRV-E-051,srve051,10.1.111.61,45.79,63.62,40.07,56.77,20.09,23.81,99.24,100.00,0,0.54,3.40,0.70,2182,135
2024-11,SRV-W-080,srvw080,10.2.100.90,55.05,73.78,65.02,81.37,18.03,25.85,69.57,100.00,0,1.02,2.80,1.25,1698,149
2024-11,SRV-W-036,srvw036,10.2.116.46,27.03,51.38,46.21,57.31,20.93,39.36,73.75,100.00,0,1.47,2.52,1.40,1327,183
2024-12,SRV-W-067,srvw067,10.2.107.77,58.28,64.26,29.58,35.09,23.17,1.46,54.80,100.00,0,1.07,1.97,1.13,1968,241
2024-10,SRV-W-001,srvw001,10.2.101.11,52.25,64.82,36.07,46.55,63.62,35.13,58.35,100.00,0,0.48,1.90,0.85,2220,241
2024-12,SRV-E-119,srve119,10.1.119.129,27.55,33.69,18.41,31.36,46.84,13.71,38.85,100.00,0,0.05,2.96,0.76,1252,87
